date,status,speaker,title,url,last_checked,language,type,description,duration,church,source_file
2025-12-14,Success,Samuel Browning,God With Us,https://www.youtube.com/watch?v=KTRgCM6yUw4,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2025-12-11,No Transcript,Samuel Browning,Love's Confidence - 1 - Samuel Browning,https://www.youtube.com/watch?v=dZHWpmXd4Ew,2026-01-04,Unknown,Full Sermon,,123,Believer's Spoken Word Tabernacle,Believer's_Spoken_Word_Tabernacle_Summary.csv
2025-12-04,Success,Samuel Browning,Liberty to Serve 3,https://www.youtube.com/watch?v=MNg_nZ1-4jY,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2025-11-30,Success,Samuel Browning,Yielding to God's Desire,https://www.youtube.com/watch?v=xSK40SwDjM4,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2025-11-23,Success,Samuel Browning,The Fellowship of The Mystery 2,https://www.youtube.com/watch?v=InEKMUIigj4,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2025-11-20,Success,Samuel Browning,Liberty to Serve 2,https://www.youtube.com/watch?v=HMsLrZlw-ic,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2025-11-16,No Transcript,Samuel Browning,The Fellowship of The Mystery - 1 - Samuel Browning,https://www.youtube.com/watch?v=GiqZfzpHQGs,2026-01-04,Unknown,Full Sermon,,144,Believer's Spoken Word Tabernacle,Believer's_Spoken_Word_Tabernacle_Summary.csv
2025-11-13,Success,Samuel Browning,Liberty to Serve 1,https://www.youtube.com/watch?v=RIgVEtN7KMU,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2025-11-02,Success,Samuel Browning,There is a River,https://www.youtube.com/watch?v=Bh3yEnWhEpo,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2025-10-30,Success,Samuel Browning,Brotherly Love,https://www.youtube.com/watch?v=h7gIGaELHVw,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2025-10-26,Success,Samuel Browning,Remembering the Lord,https://www.youtube.com/watch?v=_R_6fNgoFDY,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2025-10-23,No Transcript,Samuel Browning,The Brotherhood - 2 - Samuel Browning,https://www.youtube.com/watch?v=FM4lyk09npc,2026-01-04,Unknown,Full Sermon,,128,Believer's Spoken Word Tabernacle,Believer's_Spoken_Word_Tabernacle_Summary.csv
2025-10-19,No Transcript,Samuel Browning,Fully Consecrated to the Word by the Spirit - 4 - Samuel Browning,https://www.youtube.com/watch?v=v-6HghgYjo4,2026-01-04,Unknown,Full Sermon,,148,Believer's Spoken Word Tabernacle,Believer's_Spoken_Word_Tabernacle_Summary.csv
2025-10-16,Success,Samuel Browning,The Brotherhood,https://www.youtube.com/watch?v=wCNKpLs4Myc,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2025-09-25,Success,Samuel Browning,Becoming Love,https://www.youtube.com/watch?v=AzPNqrLPVz4,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2025-09-21,Success,1 -Samuel Browning,Fully Consecrated to The Word by The Spirit,https://www.youtube.com/watch?v=Hu67fuSAlfA,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2025-08-31,Success,Samuel Browning,We Are Redeemed 2,https://www.youtube.com/watch?v=t599FmkTTn0,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2025-08-21,Success,Samuel Browning,The Unfailing Love of God,https://www.youtube.com/watch?v=XSYot4jekCw,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2025-08-17,No Transcript,Samuel Browning,The Reality of Redemption - Part 2 - Samuel Browning,https://www.youtube.com/watch?v=CegHijBFNVc,2026-01-04,Unknown,Full Sermon,00:00 - Worship 27:32 - Ministry 2:00:14 - Closing,163,Believer's Spoken Word Tabernacle,Believer's_Spoken_Word_Tabernacle_Summary.csv
2025-08-10,No Transcript,Samuel Browning,We Are Redeemed - No Rental Agreements - Samuel Browning,https://www.youtube.com/watch?v=j2GMzYidbb4,2026-01-04,Unknown,Full Sermon,00:00 - Worship 32:36 - Ministry 1:46:31 - Closing,128,Believer's Spoken Word Tabernacle,Believer's_Spoken_Word_Tabernacle_Summary.csv
Unknown Date,No Transcript,Samuel Browning,The Kinsman Redeemer - Samuel Browning,https://www.youtube.com/watch?v=VyJJr6sjL_I,2026-01-04,Unknown,Service,,0,Believer's Spoken Word Tabernacle,Believer's_Spoken_Word_Tabernacle_Summary.csv
2025-07-13,Success,Samuel Browning,The Appeal to Our Kinsman,https://www.youtube.com/watch?v=FdAPvlWpHQM,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2025-07-13,Success,Samuel Browning,The Appeal to Our Kinsman - Samuel Browning - 1 of 2,https://www.youtube.com/watch?v=T_FMaADBcRI,2026-01-04,English,Service,"00:00: - Worship 39:04 - Ministry  Due to an issue with YouTube, this sermons is split into multiple parts.  Please enjoy the second part here: https://youtube.com/live/FdAPvlWpHQM",,Believer's Spoken Word Tabernacle,Believer's_Spoken_Word_Tabernacle_Summary.csv
2025-06-29,Success,Samuel Browning,A Great Trouble,https://www.youtube.com/watch?v=4BJqyAK9tk0,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2025-06-15,Success,Samuel Browning,The Effect of a Momentous Decision,https://www.youtube.com/watch?v=xW6wDUeJDIg,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2025-06-01,Success,Samuel Browning,Lamp Trimming Time,https://www.youtube.com/watch?v=pLAlXQgOcGU,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2025-05-22,No Transcript,Samuel Browning,Church Order 13 - Placement of Gifts; Growth & Maturity 2 - Samuel Browning,https://www.youtube.com/watch?v=vQKZovy-eRY,2026-01-04,Unknown,Full Sermon,,130,Believer's Spoken Word Tabernacle,Believer's_Spoken_Word_Tabernacle_Summary.csv
2025-05-11,No Transcript,Samuel Browning,The Theme and Portrait of a Real Mother - Samuel Browning,https://www.youtube.com/watch?v=VqohRITc5DU,2026-01-04,Unknown,Full Sermon,00:00 - Worship 39:15 - Ministry 2:04:44 - Closing,154,Believer's Spoken Word Tabernacle,Believer's_Spoken_Word_Tabernacle_Summary.csv
2025-04-27,Success,Samuel Browning,The Spirit of Discernment,https://www.youtube.com/watch?v=E1szKGenfMM,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2025-04-24,No Transcript,Samuel Browning,Church Order 11 - The OTHER Spiritual Gifts 6 - Samuel Browning,https://www.youtube.com/watch?v=smZwyFFZBrM,2026-01-04,Unknown,Full Sermon,00:00 - Worship 38:20 - Ministry 1:46:19 - Closing,132,Believer's Spoken Word Tabernacle,Believer's_Spoken_Word_Tabernacle_Summary.csv
2025-04-13,Success,Samuel Browning,A Time to Heal,https://www.youtube.com/watch?v=v9ZXNzawXpc,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2025-04-06,Success,Samuel Browning,True Communion,https://www.youtube.com/watch?v=bBR0zUTDbE8,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2025-04-03,Success,Samuel Browning,The OTHER Spiritual Gifts 4,https://www.youtube.com/watch?v=xLcvXie3Fs4,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2025-03-09,Success,Samuel Browning,Operating by the Law of Freedom,https://www.youtube.com/watch?v=aVor5Kn7tmo,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2025-03-02,Success,Samuel Browning,Times of Renewal 4 Complexes,https://www.youtube.com/watch?v=oz-3iAT90QA,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2025-02-20,Success,Samuel Browning,Church Order 3 The Order of Spiritual Gifts,https://www.youtube.com/watch?v=Trp6zY9HPNw,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2025-02-14,Success,Samuel Browning,Church Order 2 The Right Purpose & Approach,https://www.youtube.com/watch?v=SDnPsgqaGEE,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2025-02-09,No Transcript,Samuel Browning,Times of Renewal 3: Complexes - Samuel Browning,https://www.youtube.com/watch?v=AHCUKdd1tiI,2026-01-04,Unknown,Full Sermon,00:00 - Worship 24:33 - Ministry 1:47:22 - Closing,141,Believer's Spoken Word Tabernacle,Believer's_Spoken_Word_Tabernacle_Summary.csv
2025-01-30,Success,Samuel Browning,The Heart of a Winner,https://www.youtube.com/watch?v=Gj6IyGXsy-g,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2025-01-23,Success,Samuel Browning,Casting Thy Bread On Troubled Human Waters,https://www.youtube.com/watch?v=02gDA1-cCM4,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2025-01-12,Success,Samuel Browning,Times of Renewal 1,https://www.youtube.com/watch?v=bjmCHSwFEDA,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2025-01-05,No Transcript,Samuel Browning,God in the Valley - Samuel Browning,https://www.youtube.com/watch?v=tDSnZG-q2sg,2026-01-04,Unknown,Full Sermon,00:00 - Worship 38:19 - Ministry 2:02:27 - Closing,166,Believer's Spoken Word Tabernacle,Believer's_Spoken_Word_Tabernacle_Summary.csv
2024-12-12,Success,Samuel Browning,The Flowing of Virtue,https://www.youtube.com/watch?v=D3iOssShp2U,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2024-11-21,Success,Samuel Browning,Living Beyond Our Duty,https://www.youtube.com/watch?v=vFn8snDZc3M,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2024-10-20,No Transcript,Samuel Browning,Overcoming Hindrances - Part 2 - Samuel Browning,https://www.youtube.com/watch?v=xaJz6GpuJxU,2026-01-04,Unknown,Full Sermon,00:00 - Worship 39:08 - Ministry 1:55:21 - Closing,152,Believer's Spoken Word Tabernacle,Believer's_Spoken_Word_Tabernacle_Summary.csv
2024-10-17,Success,Samuel Browning,A Faithful Heart,https://www.youtube.com/watch?v=HEVgXI7IOpY,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2024-10-06,Success,Samuel Browning,Boldness Access Confidence,https://www.youtube.com/watch?v=jFOX1PytYKk,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2024-10-03,Success,Framing Reality,Framing Reality,https://www.youtube.com/watch?v=3SmD83RUQoc,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2024-09-26,Success,Framing Reality,Framing Reality,https://www.youtube.com/watch?v=N0HpaWQSwko,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2024-09-15,Success,Samuel Browning,From His Feet to His Throne,https://www.youtube.com/watch?v=BL8660zYn-w,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2024-09-05,No Transcript,Samuel Browning,Framing Reality - Part 3 - Samuel Browning,https://www.youtube.com/watch?v=jlJXXZPQexg,2026-01-04,Unknown,Full Sermon,00:00 - Worship 37:33 - Ministry 1:47:15  - Closing,137,Believer's Spoken Word Tabernacle,Believer's_Spoken_Word_Tabernacle_Summary.csv
2024-08-29,Success,Framing Reality,Framing Reality,https://www.youtube.com/watch?v=O1FVZKqYyiQ,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2024-08-22,Success,Framing Reality,Framing Reality,https://www.youtube.com/watch?v=BdyKY-09758,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2024-08-15,Success,Samuel Browning,Overcoming in the Battlefield of the Mind,https://www.youtube.com/watch?v=iv-BxJemT2w,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2024-08-11,Success,Samuel Browning,Restored Hope,https://www.youtube.com/watch?v=f2zEhjDFHLM,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2024-08-02,Success,Samuel Browning,Maturity Reflected in Our Thoughts,https://www.youtube.com/watch?v=oZgUA-jY4t4,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2024-07-14,Success,Samuel Browning,Handfuls of Purpose,https://www.youtube.com/watch?v=aowBcATzBNg,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2024-07-11,Success,Samuel Browning,Staying on Track,https://www.youtube.com/watch?v=qlLSR__P_FE,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2024-06-30,Success,Samuel Browning,Becoming a Witness,https://www.youtube.com/watch?v=mtTj2zj1BWA,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2024-06-02,Success,Samuel Browning,Fellowship,https://www.youtube.com/watch?v=LYyPGb9oThA,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2024-05-30,No Transcript,Samuel Browning,This I Recall to My Mind - Samuel Browning,https://www.youtube.com/watch?v=PcuUrqcB-xk,2026-01-04,Unknown,Full Sermon,00:00 - Worship 36:41 - Ministry 1:41:53 - Closing,125,Believer's Spoken Word Tabernacle,Believer's_Spoken_Word_Tabernacle_Summary.csv
2024-05-26,Success,Samuel Browning,The Word of Perfection,https://www.youtube.com/watch?v=qkWFAP89Ick,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2024-05-12,Success,Samuel Browning,Leadership Through Feeding,https://www.youtube.com/watch?v=qm2TGsOPN4U,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2024-05-10,No Transcript,Samuel Browning,Overcoming Fear and Its Effects - Part 2 - Samuel Browning,https://www.youtube.com/watch?v=IsQr4-1XaiQ,2026-01-04,Unknown,Full Sermon,00:00 - Worship 25:16 - Ministry 1:23:59 - Closing,113,Believer's Spoken Word Tabernacle,Believer's_Spoken_Word_Tabernacle_Summary.csv
2024-04-14,Success,Samuel Browning,Assuring Our Hearts Before Him,https://www.youtube.com/watch?v=fC44hka-WaU,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2024-04-12,No Transcript,Samuel Browning,Overcoming Worry 3 - Samuel Browning,https://www.youtube.com/watch?v=Jgv9wpD1Hvo,2026-01-04,Unknown,Full Sermon,00:00 - Worship 37:16 - Ministry 01:43:57 - Closing,129,Believer's Spoken Word Tabernacle,Believer's_Spoken_Word_Tabernacle_Summary.csv
2024-03-29,Success,Samuel Browning,The Cost,https://www.youtube.com/watch?v=c0C1twLlcZU,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2024-03-08,No Transcript,Samuel Browning,Overcoming Worry - Part 1 - Samuel Browning,https://www.youtube.com/watch?v=MYGPXWmKScg,2026-01-04,Unknown,Full Sermon,,148,Believer's Spoken Word Tabernacle,Believer's_Spoken_Word_Tabernacle_Summary.csv
2024-02-25,Success,Samuel Browning,"Changing Priorities, Forsaking Excuses",https://www.youtube.com/watch?v=eoVa4OcoQNw,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2024-02-18,Success,Samuel Browning,Priorities & Excuses,https://www.youtube.com/watch?v=ubiLfVJp4Co,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2024-02-04,Success,Samuel Browning,In Response to His Mercy,https://www.youtube.com/watch?v=0nxlwEhTuEQ,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2024-01-21,Success,Samuel Browning,The Family Godly Order of the Home,https://www.youtube.com/watch?v=-c8_AKB7LAQ,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2024-01-07,No Transcript,Samuel Browning,Leaving Nothing Undone - Samuel Browning,https://www.youtube.com/watch?v=JSjyZJfSsVc,2026-01-04,Unknown,Full Sermon,00:00 - Worship 25:48 - Ministry 1:51:08 - Closing,136,Believer's Spoken Word Tabernacle,Believer's_Spoken_Word_Tabernacle_Summary.csv
2023-12-24,Success,Samuel Browning,The Unidentified Things,https://www.youtube.com/watch?v=p6LSWcAUJ1E,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2023-12-10,Success,Samuel Browning,Becoming What We Are Beholding,https://www.youtube.com/watch?v=prCmH1LTCYU,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2023-12-08,Success,Samuel Browning,In His Hands 8,https://www.youtube.com/watch?v=pZ3cNT3kY24,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2023-12-01,Success,Samuel Browning,In His Hands 7,https://www.youtube.com/watch?v=F7RX-i1gwq0,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2023-11-26,Success,Samuel Browning,Thanksgiving,https://www.youtube.com/watch?v=7YxeK__Tobw,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2023-10-29,Success,Samuel Browning,The Word Himself is Our Filter,https://www.youtube.com/watch?v=jFNd0ZFGE4M,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2023-10-20,No Transcript,Samuel Browning,In His Hands 4 - Samuel Browning,https://www.youtube.com/watch?v=52cEnrHLYk8,2026-01-04,Unknown,Full Sermon,00:00 - Worship 35:33 - Ministry 1:44:15 - Closing,133,Believer's Spoken Word Tabernacle,Believer's_Spoken_Word_Tabernacle_Summary.csv
2023-10-15,No Transcript,Samuel Browning,Lifted by Grace Through Humility - Samuel Browning,https://www.youtube.com/watch?v=usfJOtRQoT4,2026-01-04,Unknown,Full Sermon,00:00 - Worship 39:08 - Ministry 2:03:44 - Closing,172,Believer's Spoken Word Tabernacle,Believer's_Spoken_Word_Tabernacle_Summary.csv
2023-10-08,Success,Samuel Browning,Spiritual Checkup,https://www.youtube.com/watch?v=f3BYWrpxKb0,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2023-09-17,No Transcript,Samuel Browning,Sufficient Grace for All Things - Samuel Browning,https://www.youtube.com/watch?v=-Q8M2icFmFs,2026-01-04,Unknown,Full Sermon,00:00 - Worship 39:05 - Ministry 2:15:34 - Closing,169,Believer's Spoken Word Tabernacle,Believer's_Spoken_Word_Tabernacle_Summary.csv
2023-09-08,Success,Samuel Browning,Preserved,https://www.youtube.com/watch?v=f_kyQ6P8m5Y,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2023-08-06,Success,Samuel Browning,The Spirit of Grace,https://www.youtube.com/watch?v=cCZh6VCIEZA,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2023-07-30,Success,Samuel Browning,Depths of God's Grace,https://www.youtube.com/watch?v=A271N1dZ94M,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2023-07-09,Success,Samuel Browning,Life in the Bypass,https://www.youtube.com/watch?v=OOqBw2ODSPw,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2023-07-02,Success,Samuel Browning,Passing Through,https://www.youtube.com/watch?v=b2B2zQfsKyE,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2023-06-16,Success,Samuel Browning,Reaction,https://www.youtube.com/watch?v=O3m05i8kRkY,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2023-06-09,Success,Samuel Browning,Examination,https://www.youtube.com/watch?v=faWHAc90dIE,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2023-05-14,Success,Samuel Browning,Living Out God's Purpose,https://www.youtube.com/watch?v=-g7j7CgVsjE,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2023-05-12,Success,Samuel Browning,Receiving Strength,https://www.youtube.com/watch?v=hhVkgWsIt9A,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2023-05-07,Success,Samuel Browning,Influenced from Another Realm,https://www.youtube.com/watch?v=_GImLtctXKQ,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2023-05-05,Success,Samuel Browning,Garment of Our Sonship,https://www.youtube.com/watch?v=gb2x-Xd7BN8,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2023-04-30,Success,Samuel Browning,Anointed to Serve His Purpose,https://www.youtube.com/watch?v=kZr3b_8tpEk,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2023-04-28,Success,Samuel Browning,Purifying by a Pure Source,https://www.youtube.com/watch?v=84I7d6VW07Y,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2023-04-21,Success,Samuel Browning,Character Approaching the Throne,https://www.youtube.com/watch?v=MNEZjT3ByA0,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2023-04-16,Success,Samuel Browning,Zeroed In ~ Determined to Fulfill His Purpose,https://www.youtube.com/watch?v=x03IsOLvS-o,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2023-04-14,Success,Samuel Browning,Pursuing the Right Thing,https://www.youtube.com/watch?v=Ty4bKvijpyM,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2023-04-09,Success,Samuel Browning,Who He Says He Is (Part 2 of 2),https://www.youtube.com/watch?v=9mJUn4UoXUQ,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2023-04-09,Success,Samuel Browning,Who He Says He Is (Part 1 of 2),https://www.youtube.com/watch?v=lfFL4t-Ztj8,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2023-04-07,Success,Samuel Browning,Yielding to Divine Love,https://www.youtube.com/watch?v=7jc40fTYonM,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2023-04-02,Success,Samuel Browning,"One Bread, One Body",https://www.youtube.com/watch?v=GiEHcMA6wcs,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2023-03-31,Success,Samuel Browning,Divine Love Never Fails,https://www.youtube.com/watch?v=TzQPSoyLGLU,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2023-03-20,No Transcript,Samuel Browning,Principles of Deliverance - Part 2 - Samuel Browning,https://www.youtube.com/watch?v=ZZ_i6nrultQ,2026-01-04,Unknown,Full Sermon,00:00 - Worship 33:33 - Ministry 2:04:16 - Closing,164,Believer's Spoken Word Tabernacle,Believer's_Spoken_Word_Tabernacle_Summary.csv
2023-03-10,Success,Samuel Browning [,Battling to Remain Useful,https://www.youtube.com/watch?v=MG0qvx27wzk,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2023-03-10,Success,Samuel Browning,Battling to Remain Useful,https://www.youtube.com/watch?v=JGk6JKnzrAk,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2023-03-03,No Transcript,Samuel Browning,A Useful Life 6 - Samuel Browning,https://www.youtube.com/watch?v=h1nbQLMEPuY,2026-01-04,Unknown,Full Sermon,00:00 - Worship 36:30 - Ministry 1:47:55 - Closing,129,Believer's Spoken Word Tabernacle,Believer's_Spoken_Word_Tabernacle_Summary.csv
2023-02-26,Success,Samuel Browning,Long Enough,https://www.youtube.com/watch?v=o2UX2r-GKiE,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2023-02-24,Success,Samuel Browning,A Useful Life 5,https://www.youtube.com/watch?v=gZuzjZkDOLM,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2023-02-19,Success,Samuel Browning,Oneness With God Working in You 3,https://www.youtube.com/watch?v=EaAtCm-1nkA,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2023-02-17,No Transcript,Samuel Browning,A Useful Life 4 - Samuel Browning,https://www.youtube.com/watch?v=wxAwoxAwiP8,2026-01-04,Unknown,Full Sermon,00:00 - Worship 33:35 - Ministry 1:31:16 - Closing,113,Believer's Spoken Word Tabernacle,Believer's_Spoken_Word_Tabernacle_Summary.csv
2023-02-10,Success,Samuel Browning,A Useful Life 3,https://www.youtube.com/watch?v=a-boTjmslpE,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2023-02-03,Success,Samuel Browning,A Useful Life 2,https://www.youtube.com/watch?v=g67lPI7VBOA,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2023-01-27,No Transcript,Samuel Browning,A Useful Life - Samuel Browning,https://www.youtube.com/watch?v=XzxadMngyoQ,2026-01-04,Unknown,Full Sermon,00:00 - Worship 32:58 - Ministry 1:25:13 - Closing,106,Believer's Spoken Word Tabernacle,Believer's_Spoken_Word_Tabernacle_Summary.csv
2023-01-13,Success,Samuel Browning,What are You Preparing For,https://www.youtube.com/watch?v=dktInuCde3c,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2023-01-08,Success,Samuel Browning,Identified Gifts of God [2 of 2],https://www.youtube.com/watch?v=VxuUin-a704,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2023-01-08,Success,Samuel Browning,Identified Gifts of God [1 of 2],https://www.youtube.com/watch?v=RXCSPCpilzw,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2023-01-06,Success,Samuel Browning,What Really Matters 2,https://www.youtube.com/watch?v=QiYKSYrNg5w,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
